FORMULA_ID,FORMULA_NO,FORMULA_VERS,FORMULA_DESC1,LINE_NO,INVENTORY_ITEM_ID,ORGANIZATION_ID,TYPE,DETAIL_UOM,QTY,STD_LOSS,STD_SG,STD_RATE,STD_RATE_WITH_LOSS,STD_VALUE_WOLOSS,WITH_LOSS_QTY,STD_VALUE_WIHLOSS,CREATION_DATE,LAST_UPDATE_DATE,CREATED,UPDATED_BY
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,1,82119,103,Product,KGS,100,3,1.56,23.18,23.8754,2318,103,2387.54,12-Dec-2015 04:36:03 PM,12-Dec-2015 04:36:03 PM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,2,2245,103,Ingredient,KGS,0.1,3,1.56,65.5,0,6.55,0.103,6.7465,12-Dec-2015 04:36:03 PM,12-Dec-2015 04:36:03 PM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,3,6139495,103,Ingredient,KGS,0.5,3,1.56,126.69,0,63.345,0.515,65.24535,12-Dec-2015 04:36:03 PM,09-Nov-2020 08:46:01 AM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,4,28,103,Ingredient,KGS,0.4,3,1.56,404.3,0,161.72,0.412,166.5716,12-Dec-2015 04:36:03 PM,28-Sept-2021 03:07:03 PM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,5,154,103,Ingredient,KGS,0.3,3,1.56,101.22,0,30.366,0.309,31.27698,12-Dec-2015 04:36:03 PM,12-Dec-2015 04:36:03 PM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,6,30,103,Ingredient,KGS,0.05,3,1.56,183.73,0,9.1865,0.0515,9.462095,12-Dec-2015 04:36:03 PM,12-Dec-2015 04:36:03 PM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,7,6156541,103,Ingredient,KGS,0.53,3,1.56,539.43,0,285.8979,0.5459,294.474837,12-Dec-2015 04:36:03 PM,08-Jun-2021 10:15:02 AM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,8,1052,103,Ingredient,KGS,21,3,1.56,17.54,0,368.34,21.63,379.3902,12-Dec-2015 04:36:03 PM,12-Dec-2015 04:36:03 PM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,9,1002,103,Ingredient,KGS,29.37,3,1.56,7.6,0,223.212,30.2511,229.90836,12-Dec-2015 04:36:03 PM,12-Dec-2015 04:36:03 PM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,10,1001,103,Ingredient,KGS,10,3,1.56,21.21,0,212.1,10.3,218.463,12-Dec-2015 04:36:03 PM,12-Dec-2015 04:36:03 PM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,11,2240,103,Ingredient,KGS,6.5,3,1.56,0.01,0,0.065,6.695,0.06695,12-Dec-2015 04:36:03 PM,12-Dec-2015 04:36:03 PM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,12,6197559,103,Ingredient,KGS,0.6,3,1.56,1176.93,0,706.158,0.618,727.34274,12-Dec-2015 04:36:03 PM,05-Jun-2021 10:35:59 AM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,13,285,103,Ingredient,KGS,0.25,3,1.56,159.97,0,39.9925,0.2575,41.192275,12-Dec-2015 04:36:03 PM,21-Mar-2016 12:34:46 PM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,14,6121501,103,Ingredient,KGS,2,3,1.56,138.81,0,277.62,2.06,285.9486,12-Dec-2015 04:36:03 PM,06-Jan-2022 12:31:01 PM,FIZZA NAEEM,AKHTAR ALI
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,15,1190,103,Ingredient,KGS,0.1,3,1.56,140.44,0,14.044,0.103,14.46532,12-Dec-2015 04:36:03 PM,12-Dec-2015 04:36:03 PM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,16,46242,103,Ingredient,KGS,0,3,1.56,348.24,0,0,0,0,12-Dec-2015 04:36:03 PM,07-Nov-2019 03:46:12 PM,FIZZA NAEEM,USMAN IBRAHIM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,17,2240,103,Ingredient,KGS,0.5,3,1.56,0.01,0,0.005,0.515,0.00515,12-Dec-2015 04:36:03 PM,12-Dec-2015 04:36:03 PM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,18,4543850,103,Ingredient,KGS,6,3,1.56,84.81,0,508.86,6.18,524.1258,12-Dec-2015 04:36:03 PM,12-Dec-2015 04:36:03 PM,FIZZA NAEEM,FIZZA NAEEM
116517,005600 -0000 -F30/124,27,BPPL ECON EMUL - WHITE,19,2240,103,Ingredient,KGS,2.6,3,1.56,0.01,0,0.026,2.678,0.02678,12-Dec-2015 04:36:03 PM,12-Dec-2015 04:36:03 PM,FIZZA NAEEM,FIZZA NAEEM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,1,2240,103,Ingredient,KGS,19,3,1.56,0.01,0,0.19,19.57,0.1957,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,1,82119,103,Product,KGS,100,3,1.56,23.31,24.0093,2331,103,2400.93,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,2,2245,103,Ingredient,KGS,0.1,3,1.56,67.84,0,6.784,0.103,6.98752,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,3,6139495,103,Ingredient,KGS,0.5,3,1.56,126.69,0,63.345,0.515,65.24535,14-Jan-2016 08:34:02 AM,09-Nov-2020 08:46:04 AM,USMAN IBRAHIM,FIZZA NAEEM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,4,28,103,Ingredient,KGS,0.4,3,1.56,404.3,0,161.72,0.412,166.5716,14-Jan-2016 08:34:02 AM,28-Sept-2021 03:07:03 PM,USMAN IBRAHIM,FIZZA NAEEM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,5,154,103,Ingredient,KGS,0.3,3,1.56,99.85,0,29.955,0.309,30.85365,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,6,30,103,Ingredient,KGS,0.05,3,1.56,182.34,0,9.117,0.0515,9.39051,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,7,6156541,103,Ingredient,KGS,0.53,3,1.56,539.43,0,285.8979,0.5459,294.474837,14-Jan-2016 08:34:02 AM,08-Jun-2021 10:15:02 AM,USMAN IBRAHIM,FIZZA NAEEM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,8,1052,103,Ingredient,KGS,21,3,1.56,17.49,0,367.29,21.63,378.3087,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,9,1002,103,Ingredient,KGS,29.37,3,1.56,7.64,0,224.3868,30.2511,231.118404,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,10,1001,103,Ingredient,KGS,10,3,1.56,21.21,0,212.1,10.3,218.463,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,11,2240,103,Ingredient,KGS,6.5,3,1.56,0.01,0,0.065,6.695,0.06695,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,12,6197559,103,Ingredient,KGS,0.6,3,1.56,1176.93,0,706.158,0.618,727.34274,14-Jan-2016 08:34:02 AM,05-Jun-2021 11:44:31 AM,USMAN IBRAHIM,FIZZA NAEEM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,13,283,103,Ingredient,KGS,0.25,3,1.56,186.85,0,46.7125,0.2575,48.113875,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,14,6121501,103,Ingredient,KGS,2,3,1.56,138.81,0,277.62,2.06,285.9486,14-Jan-2016 08:34:02 AM,06-Jan-2022 12:30:59 PM,USMAN IBRAHIM,AKHTAR ALI
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,15,1190,103,Ingredient,KGS,0.1,3,1.56,132.84,0,13.284,0.103,13.68252,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,16,46242,103,Ingredient,KGS,0,3,1.56,348.24,0,0,0,0,14-Jan-2016 08:34:02 AM,07-Nov-2019 03:46:14 PM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,17,2240,103,Ingredient,KGS,0.5,3,1.56,0.01,0,0.005,0.515,0.00515,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,18,4543850,103,Ingredient,KGS,6.5,3,1.56,82.84,0,538.46,6.695,554.6138,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117061,005600 -0000 -F30/144,28,BPPL ECON EMUL - WHITE,19,2240,103,Ingredient,KGS,2.1,3,1.56,0.01,0,0.021,2.163,0.02163,14-Jan-2016 08:34:02 AM,14-Jan-2016 08:34:02 AM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,1,82119,103,Product,KGS,100,3,1.56,23.08,23.7724,2308,103,2377.24,24-Feb-2016 01:53:10 PM,24-Feb-2016 01:53:10 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,1,2240,103,Ingredient,KGS,19,3,1.56,0.01,0,0.19,19.57,0.1957,24-Feb-2016 01:53:10 PM,24-Feb-2016 01:53:10 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,2,2245,103,Ingredient,KGS,0.1,3,1.56,68.43,0,6.843,0.103,7.04829,24-Feb-2016 01:53:10 PM,24-Feb-2016 01:53:10 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,3,6139495,103,Ingredient,KGS,0.5,3,1.56,126.69,0,63.345,0.515,65.24535,24-Feb-2016 01:53:10 PM,09-Nov-2020 08:46:04 AM,USMAN IBRAHIM,FIZZA NAEEM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,4,28,103,Ingredient,KGS,0.4,3,1.56,404.3,0,161.72,0.412,166.5716,24-Feb-2016 01:53:10 PM,28-Sept-2021 03:07:03 PM,USMAN IBRAHIM,FIZZA NAEEM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,5,154,103,Ingredient,KGS,0.3,3,1.56,97.63,0,29.289,0.309,30.16767,24-Feb-2016 01:53:10 PM,24-Feb-2016 01:53:10 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,6,30,103,Ingredient,KGS,0.05,3,1.56,181.91,0,9.0955,0.0515,9.368365,24-Feb-2016 01:53:10 PM,24-Feb-2016 01:53:10 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,7,6156541,103,Ingredient,KGS,0.53,3,1.56,539.43,0,285.8979,0.5459,294.474837,24-Feb-2016 01:53:10 PM,08-Jun-2021 10:15:02 AM,USMAN IBRAHIM,FIZZA NAEEM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,8,1052,103,Ingredient,KGS,21,3,1.56,17.45,0,366.45,21.63,377.4435,24-Feb-2016 01:53:10 PM,24-Feb-2016 01:53:10 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,9,1002,103,Ingredient,KGS,29.37,3,1.56,7.73,0,227.0301,30.2511,233.841003,24-Feb-2016 01:53:10 PM,24-Feb-2016 01:53:10 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,10,1001,103,Ingredient,KGS,10,3,1.56,21.21,0,212.1,10.3,218.463,24-Feb-2016 01:53:10 PM,24-Feb-2016 01:53:10 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,11,2240,103,Ingredient,KGS,6.5,3,1.56,0.01,0,0.065,6.695,0.06695,24-Feb-2016 01:53:10 PM,24-Feb-2016 01:53:10 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,12,6197559,103,Ingredient,KGS,0.6,3,1.56,1176.93,0,706.158,0.618,727.34274,24-Feb-2016 01:53:10 PM,05-Jun-2021 11:44:31 AM,USMAN IBRAHIM,FIZZA NAEEM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,13,283,103,Ingredient,KGS,0.25,3,1.56,186.85,0,46.7125,0.2575,48.113875,24-Feb-2016 01:53:10 PM,24-Feb-2016 01:53:10 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,14,6121501,103,Ingredient,KGS,2,3,1.56,138.81,0,277.62,2.06,285.9486,24-Feb-2016 01:53:10 PM,06-Jan-2022 12:30:59 PM,USMAN IBRAHIM,AKHTAR ALI
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,15,1190,103,Ingredient,KGS,0.1,3,1.56,145.6,0,14.56,0.103,14.9968,24-Feb-2016 01:53:10 PM,24-Feb-2016 01:53:10 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,16,46242,103,Ingredient,KGS,0,3,1.56,348.24,0,0,0,0,24-Feb-2016 01:53:11 PM,07-Nov-2019 03:46:14 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,17,2240,103,Ingredient,KGS,0.5,3,1.56,0.01,0,0.005,0.515,0.00515,24-Feb-2016 01:53:11 PM,24-Feb-2016 01:53:11 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,18,4543850,103,Ingredient,KGS,6.5,3,1.56,78.11,0,507.715,6.695,522.94645,24-Feb-2016 01:53:11 PM,24-Feb-2016 01:53:11 PM,USMAN IBRAHIM,USMAN IBRAHIM
117678,005600 -0000 -F30/ 171,28,BPPL ECON EMUL - WHITE,19,2240,103,Ingredient,KGS,2.1,3,1.56,0.01,0,0.021,2.163,0.02163,24-Feb-2016 01:53:11 PM,24-Feb-2016 01:53:11 PM,USMAN IBRAHIM,USMAN IBRAHIM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,1,82119,103,Product,KGS,100,3,1.56,23.08,23.7724,2308,103,2377.24,25-Feb-2016 06:20:34 PM,25-Feb-2016 06:20:34 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,1,2240,103,Ingredient,KGS,19,3,1.56,0.01,0,0.19,19.57,0.1957,25-Feb-2016 06:20:34 PM,25-Feb-2016 06:20:34 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,2,2245,103,Ingredient,KGS,0.1,3,1.56,68.43,0,6.843,0.103,7.04829,25-Feb-2016 06:20:34 PM,25-Feb-2016 06:20:34 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,3,6139495,103,Ingredient,KGS,0.5,3,1.56,126.69,0,63.345,0.515,65.24535,25-Feb-2016 06:20:34 PM,09-Nov-2020 08:46:02 AM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,4,28,103,Ingredient,KGS,0.4,3,1.56,404.3,0,161.72,0.412,166.5716,25-Feb-2016 06:20:34 PM,28-Sept-2021 03:07:03 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,5,154,103,Ingredient,KGS,0.3,3,1.56,97.63,0,29.289,0.309,30.16767,25-Feb-2016 06:20:34 PM,25-Feb-2016 06:20:34 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,6,30,103,Ingredient,KGS,0.05,3,1.56,181.91,0,9.0955,0.0515,9.368365,25-Feb-2016 06:20:34 PM,25-Feb-2016 06:20:34 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,7,6156541,103,Ingredient,KGS,0.53,3,1.56,539.43,0,285.8979,0.5459,294.474837,25-Feb-2016 06:20:34 PM,08-Jun-2021 10:15:02 AM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,8,1052,103,Ingredient,KGS,21,3,1.56,17.45,0,366.45,21.63,377.4435,25-Feb-2016 06:20:34 PM,25-Feb-2016 06:20:34 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,9,1002,103,Ingredient,KGS,29.37,3,1.56,7.73,0,227.0301,30.2511,233.841003,25-Feb-2016 06:20:34 PM,25-Feb-2016 06:20:34 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,10,1001,103,Ingredient,KGS,10,3,1.56,21.21,0,212.1,10.3,218.463,25-Feb-2016 06:20:34 PM,25-Feb-2016 06:20:34 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,11,2240,103,Ingredient,KGS,6.5,3,1.56,0.01,0,0.065,6.695,0.06695,25-Feb-2016 06:20:34 PM,25-Feb-2016 06:20:34 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,12,6197559,103,Ingredient,KGS,0.6,3,1.56,1176.93,0,706.158,0.618,727.34274,25-Feb-2016 06:20:34 PM,05-Jun-2021 11:02:46 AM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,13,285,103,Ingredient,KGS,0.25,3,1.56,159.97,0,39.9925,0.2575,41.192275,25-Feb-2016 06:20:34 PM,21-Mar-2016 12:03:05 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,14,6121501,103,Ingredient,KGS,2,3,1.56,138.81,0,277.62,2.06,285.9486,25-Feb-2016 06:20:34 PM,06-Jan-2022 12:31:02 PM,FIZZA NAEEM,AKHTAR ALI
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,15,1190,103,Ingredient,KGS,0.1,3,1.56,145.6,0,14.56,0.103,14.9968,25-Feb-2016 06:20:34 PM,25-Feb-2016 06:20:34 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,16,46242,103,Ingredient,KGS,0,3,1.56,348.24,0,0,0,0,25-Feb-2016 06:20:34 PM,07-Nov-2019 03:46:12 PM,FIZZA NAEEM,USMAN IBRAHIM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,17,2240,103,Ingredient,KGS,0.5,3,1.56,0.01,0,0.005,0.515,0.00515,25-Feb-2016 06:20:34 PM,25-Feb-2016 06:20:34 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,18,4543850,103,Ingredient,KGS,6.5,3,1.56,78.11,0,507.715,6.695,522.94645,25-Feb-2016 06:20:34 PM,25-Feb-2016 06:20:34 PM,FIZZA NAEEM,FIZZA NAEEM
117699,005600 -0000 -F30/ 178,1,BPPL ECON EMUL - WHITE,19,2240,103,Ingredient,KGS,2.1,3,1.56,0.01,0,0.021,2.163,0.02163,25-Feb-2016 06:20:34 PM,21-Mar-2016 12:03:05 PM,FIZZA NAEEM,FIZZA NAEEM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,1,2240,103,Ingredient,KGS,16,3,1.56,0.01,0,0.16,16.48,0.1648,04-Apr-2016 11:28:48 AM,04-Apr-2016 11:28:48 AM,USMAN IBRAHIM,USMAN IBRAHIM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,1,82119,103,Product,KGS,100,3,1.56,26.82,27.6246,2682,103,2762.46,04-Apr-2016 11:28:48 AM,04-Apr-2016 02:33:22 PM,USMAN IBRAHIM,USMAN IBRAHIM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,2,2240,103,Ingredient,KGS,3,3,1.56,0.01,0,0.03,3.09,0.0309,04-Apr-2016 11:28:48 AM,04-Apr-2016 11:28:48 AM,USMAN IBRAHIM,USMAN IBRAHIM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,3,46242,103,Ingredient,KGS,0,3,1.56,348.24,0,0,0,0,04-Apr-2016 11:28:48 AM,07-Nov-2019 03:46:13 PM,USMAN IBRAHIM,USMAN IBRAHIM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,4,1190,103,Ingredient,KGS,0.05,3,1.56,132.88,0,6.644,0.0515,6.84332,04-Apr-2016 11:28:48 AM,04-Apr-2016 11:28:48 AM,USMAN IBRAHIM,USMAN IBRAHIM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,5,2245,103,Ingredient,KGS,0.1,3,1.56,68.64,0,6.864,0.103,7.06992,04-Apr-2016 11:28:48 AM,04-Apr-2016 11:28:48 AM,USMAN IBRAHIM,USMAN IBRAHIM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,6,6139495,103,Ingredient,KGS,0.5,3,1.56,126.69,0,63.345,0.515,65.24535,04-Apr-2016 11:28:48 AM,09-Nov-2020 08:46:03 AM,USMAN IBRAHIM,FIZZA NAEEM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,7,28,103,Ingredient,KGS,0.25,3,1.56,404.3,0,101.075,0.2575,104.10725,04-Apr-2016 11:28:48 AM,28-Sept-2021 03:07:03 PM,USMAN IBRAHIM,FIZZA NAEEM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,8,154,103,Ingredient,KGS,0.3,3,1.56,96,0,28.8,0.309,29.664,04-Apr-2016 11:28:48 AM,04-Apr-2016 11:28:48 AM,USMAN IBRAHIM,USMAN IBRAHIM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,9,30,103,Ingredient,KGS,0.05,3,1.56,181.25,0,9.0625,0.0515,9.334375,04-Apr-2016 11:28:48 AM,04-Apr-2016 11:28:48 AM,USMAN IBRAHIM,USMAN IBRAHIM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,10,6156541,103,Ingredient,KGS,0.53,3,1.56,539.43,0,285.8979,0.5459,294.474837,04-Apr-2016 11:28:48 AM,08-Jun-2021 10:15:00 AM,USMAN IBRAHIM,FIZZA NAEEM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,11,1052,103,Ingredient,KGS,21,3,1.56,17.09,0,358.89,21.63,369.6567,04-Apr-2016 11:28:48 AM,04-Apr-2016 11:28:48 AM,USMAN IBRAHIM,USMAN IBRAHIM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,12,1002,103,Ingredient,KGS,29.37,3,1.56,7.88,0,231.4356,30.2511,238.378668,04-Apr-2016 11:28:48 AM,04-Apr-2016 11:28:48 AM,USMAN IBRAHIM,USMAN IBRAHIM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,13,1001,103,Ingredient,KGS,10,3,1.56,20.33,0,203.3,10.3,209.399,04-Apr-2016 11:28:48 AM,04-Apr-2016 11:28:48 AM,USMAN IBRAHIM,USMAN IBRAHIM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,14,2240,103,Ingredient,KGS,6.5,3,1.56,0.01,0,0.065,6.695,0.06695,04-Apr-2016 11:28:48 AM,04-Apr-2016 11:28:48 AM,USMAN IBRAHIM,USMAN IBRAHIM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,15,6197559,103,Ingredient,KGS,0.6,3,1.56,1176.93,0,706.158,0.618,727.34274,04-Apr-2016 11:28:48 AM,05-Jun-2021 10:35:59 AM,USMAN IBRAHIM,FIZZA NAEEM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,16,283,103,Ingredient,KGS,0.25,3,1.56,178.85,0,44.7125,0.2575,46.053875,04-Apr-2016 11:28:48 AM,04-Apr-2016 11:28:48 AM,USMAN IBRAHIM,USMAN IBRAHIM
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,17,6121501,103,Ingredient,KGS,2,3,1.56,138.81,0,277.62,2.06,285.9486,04-Apr-2016 11:28:48 AM,06-Jan-2022 12:31:03 PM,USMAN IBRAHIM,AKHTAR ALI
118782,005600 -0000 -F31/ 67,28,BPPL ECON EMUL - WHITE,18,1190,103,Ingredient,KGS,0.1,3,1.56,132.88,0,13.288,0.103,13.68664,04-Apr-2016 11:28:48 AM,04-Apr-2016 11:28:48 AM,USMAN IBRAHIM,USMAN IBRAHIM
